ID,SMILES
hop_466,C1C[C@@H](N2)CN(C[C@H]12)C[C@](C)([C@H]3O)C[N@H+](C)C[C@]3(N(C)C(=O)OC[C@@]45N(C[C@H](F)C4)CCC5)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1(C)[C@@H](O)[C@@H](C)C[N@@H+](C)C1
hop_467,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[C@H]([C@@](C)(N3O)CN(C[C@H]45)C[C@H](N5)CC4)CC[C@]3(C)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1(C)CCCC(C)(C)N1O
hop_468,C1[C@@H](F)CN(CCC2)[C@]12COc3nc(N(C[C@H]45)C[C@H](N5)CC4)[n+](n3C)CC(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from Cn1cnc[nH+]1
hop_469,C1[C@@H](F)CN(CCC2)[C@]12COCC[C@H]([C@](O)([C@@H]34)C(=O)N(C[C@H]56)C[C@H](N6)CC5)[C@@H](C(=O)N4)C[C@H]3c7cc(O)cc(c78)ccc(F)c8C#C St 1 from [C@H]12C(=O)N[C@H]([C@@H](C1)O)CC2
hop_470,C1C[C@@H](N2)CN(C[C@H]12)C[C@@](C3)(C)C[N@H+](C)C[C@]3(N(C)C(=O)OC[C@@]45N(C[C@H](F)C4)CCC5)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1(C)C[C@@H](C)C[N@@H+](C)C1
hop_471,C#Cc1c(F)ccc(c12)cc(O)cc2[C@H]([C@]34N)C[C@H](N(C)C(=O)N(C[C@H]56)C[C@H](N6)CC5)[C@@H](SC3)\C4=N\OC(=O)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from N[C@@]12/C(=N\O)[C@@H](SC1)CCC2
hop_472,C1[C@@H](F)CN(CCC2)[C@]12COC[C@]3(C)[C@@](CC4)(N(C)C(=O)N(C[C@H]56)C[C@H](N6)CC5)[C@@H](C([C@@]347)=NS(=O)(=O)C7)C(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from CC1(C)[C@@H](CC2)CC([C@]123)=NS(=O)(=O)C3
hop_473,C1[C@@H](F)CN(CCC2)[C@]12COC[C@@]([C@@H](C3)N(C[C@H]45)C[C@H](N5)CC4)(N(C)c(c36)cc(C)c(c6)[NH3+])\C=C\Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from c1c([NH3+])c(C)cc(c12)N(C)[C@H](C)CC2
hop_474,C#Cc1c(F)ccc(c12)cc(O)cc2C[C@]34C[NH2+]C[C@@H](C4(C)C)[C@H](N(C[C@H]56)C[C@H](N6)CC5)[C@H]3S(=O)(=O)COC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from C[C@@]12C(C)(C)[C@@H](CC1)C[NH2+]C2
hop_475,C1[C@@H](F)CN(CCC2)[C@]12CO[C@]34[C@@H]5[C@@H]6[C@H]3[C@@H]7[C@@](C4(F)F)(N(C[C@H]89)C[C@H](N9)CC8)[C@H](C5(F)F)[C@]6(C7)N(C)C(=O)c1cc(O)cc(c12)ccc(F)c2C#C St 1 from [C@@H]12[C@H]3[C@H]4[C@@H]1[C@H]5[C@@H](C2(F)F)[C@@H](C3(F)F)[C@@H]4C5
hop_476,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)CC[C@@](CN(C)C3)([C@]34CN(C[C@H]56)C[C@H](N6)CC5)[C@H](C[C@H]4O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from CN(C1)C[C@](C)([C@]12C)CC[C@H]2O
hop_477,C1[C@@H](F)CN(CCC2)[C@]12COc(c3)cccc3[C@@]4(CN(C)C(=O)N(C[C@H]56)C[C@H](N6)CC5)CC(=O)[C@@H](C(=O)O4)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C[C@@H](C1)OC(=O)CC1=O
hop_478,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[N@H+]([C@H]3CN(C[C@H]45)C[C@H](N5)CC4)[C@@](C)(Cc(c36)cccc6)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from C[C@H]1[N@H+](C)C(C)(C)Cc(c12)cccc2
hop_479,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)C[C@H]3C(=C(C#N)OC[C@@H]3N(C[C@H]45)C[C@H](N5)CC4)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from N#CC1=C(C)[C@H](C)CCO1
hop_480,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)C[C@H]3[C@@](NC4)([C@@H](C)[C@]34N(C[C@H]56)C[C@H](N6)CC5)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C[C@@H]([C@H]12)[C@@H](C1)NC2
hop_481,Cc1n[nH]c2c1[C@H](N(C[C@H]34)C[C@H](N4)CC3)C[C@@H]([C@@]25OC[C@@]67N(C[C@H](F)C6)CCC7)CN(C)[C@@H]5\C=C\Cc8cc(O)cc(c89)ccc(F)c9C#C St 1 from Cc1n[nH]c(c12)[C@@H]3[C@H](CC2)CN(C)C3
hop_482,C1C[C@@H](N2)CN(C[C@H]12)C(=O)N3CCc(c(C)[nH]c4C)c4[C@@]35[C@H](OC[C@@]67N(C[C@H](F)C6)CCC7)C(=O)C[C@](C)(C5)Cc8cc(O)cc(c89)ccc(F)c9C#C St 1 from Cc1[nH]c(C)c(CCN2)c1[C@]23CC(C)(C)CC(=O)C3
hop_483,C1[C@@H](F)CN(CCC2)[C@]12COCS(=O)(=O)N[C@]3(C#N)[C@@]([C@H](C4)C[C@H](C)[C@@H]34)(CN(C[C@H]56)C[C@H](N6)CC5)N(C7)CC7c8cc(O)cc(c89)ccc(F)c9C#C St 1 from N#C[C@@H]([C@@H]12)[C@@H](C)[C@@H](C2)C[C@H]1C
hop_484,C1C[C@@H](N2)CN(C[C@H]12)C(=O)N3CCCC[C@H]([C@]34C(=O)OC[C@@]56N(C[C@H](F)C5)CCC6)CN(C)[C@@H]4\C=C\Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from CN(C1)C[C@H]([C@H]12)NCCCC2
hop_485,C#Cc1c(F)ccc(c12)cc(O)cc2[C@@H](CC3)C[C@](C)([C@]34C)C[C@H]([C@H](O)[C@H]4N(C[C@H]56)C[C@H](N6)CC5)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from C1CCC[C@@](C)([C@@]12C)CC[C@H](C2)O
hop_486,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[C@H]([C@H]3N(C[C@H]45)C[C@H](N5)CC4)C[C@H]([C@@H]([C@H]36)[C@H](O)C[C@H](C)[NH2+]6)N(C)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from O[C@H]1C[C@@H](C)[NH2+][C@@H]([C@H]12)CCCC2
hop_487,C#Cc1c(F)ccc(c12)cc(O)cc2CCn3cnc(c34)c(N(C[C@H]56)C[C@H](N6)CC5)[nH+]c(c4Cl)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from [nH]1cnc(c12)c[nH+]cc2Cl
hop_488,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H](C3)[C@@H](CC4)[C@@H](N(C[C@H]56)C[C@H](N6)CC5)C[C@@H]([C@]34O)CCc7cc(O)cc(c78)ccc(F)c8C#C St 1 from O[C@]12CC[C@H](CC1)CCC2
hop_489,C1[C@@H](F)CN(CCC2)[C@]12COC[C@@]3(CN(C[C@H]45)C[C@H](N5)CC4)[C@H]([C@@H](C)CCC(=O)C3)S(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1(C)CC(=O)CC[C@@H](C)C1
hop_490,C1[C@@H](F)CN(CCC2)[C@]12COCS(=O)(=O)Nc(nc(c([O-])c3C)N(C[C@H]45)C[C@H](N5)CC4)[n+]3S(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from Cc1c([O-])cnc(N)[nH+]1
hop_491,C1C[C@@H](N2)CN(C[C@H]12)C[C@@]3(O)CCCN([C@H]34)C[C@H](c5cc(O)cc(c56)ccc(F)c6C#C)C[C@H]4c7cccc(c7)OC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from C[C@]1(O)CCCN([C@@H]12)CCCC2
hop_492,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)OC([C@H]([C@@]3(O)C)N(C[C@H]45)C[C@H](N5)CC4)=C(C)C(=O)[C@@]3([O-])CC(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from C1C(O)=C(C)C(=O)[C@@H]([O-])[C@]1(C)O
hop_493,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)CN([C@@H](CS3)CN(C[C@H]45)C[C@H](N5)CC4)C[C@]3(C)C(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 2 from C[C@@H]1CS[C@H](C)CN1
hop_494,C#Cc1c(F)ccc(c12)cc(O)cc2[C@H]3[C@](C)(c4cccc(c4)N(C[C@H]56)C[C@H](N6)CC5)O[N@H+](CCCC7)[C@]37c8cccc(c8)OC[C@]19N(C[C@H](F)C9)CCC1 St 1 from C[C@@H](C1)O[N@H+]([C@@H]12)CCCC2
hop_495,C1[C@@H](F)CN(CCC2)[C@]12COc(cc[nH+]3)c(NC4=O)c3N([C@@H]([C@H](C5)O)CC(=O)N(C[C@H]67)C[C@H](N7)CC6)[C@@]45S(=O)(=O)Cc8cc(O)cc(c89)ccc(F)c9C#C St 1 from C1[C@H](O)CN([C@H]12)c3c(NC2=O)ccc[nH+]3
hop_496,C#Cc1c(F)ccc(c12)cc(O)cc2[C@H](C[C@]3([O-])C)C[N@@H+](C[C@@H](CC4)N(C[C@H]56)C[C@H](N6)CC5)[C@]34C(=O)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from C[C@]1([O-])CCC[N@@H+]([C@@H]12)CCCC2
hop_497,C1[C@@H](F)CN(CCC2)[C@]12COC[C@](C)([NH2+]C(C)(C)C3)[C@H](N(C[C@H]45)C[C@H](N5)CC4)[C@@]36[C@@]7(c8c(CCN7C(=O)O6)cccc8)CC(=O)c9cc(O)cc(c19)ccc(F)c1C#C St 1 from CC(C)(C1)[NH2+]C(C)(C)CC12[C@@]3(C)c4c(cccc4)CCN3C(=O)O2
hop_498,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[C@@H](C3=O)[C@@H](C(=O)N(C[C@H]45)C[C@H](N5)CC4)[C@H](C6(C)C)C[C@@]36c7cc(O)cc(c78)ccc(F)c8C#C St 1 from CC(C)([C@H]12)[C@@H](C1)CCC2=O
hop_499,C#Cc1c(F)ccc(c12)cc(O)cc2[C@@H]([C@@H](N3C=4Sc(c35)c(=O)[nH]c(=O)[nH]5)C#CCN(C[C@H]67)C[C@H](N7)CC6)[C@H](N4)c8cccc(c8)OC[C@]19N(C[C@H](F)C9)CCC1 St 1 from O=c1[nH]c(=O)[nH]c(c12)N3C(S2)=NCCC3
hop_500,C#Cc1c(F)ccc(c12)cc(O)cc2CC(=NO3)[C@@H]([C@@H](C4)[C@H](C5)N(C[C@H]67)C[C@H](N7)CC6)[C@H]3[C@]45OC[C@@]89N(C[C@H](F)C8)CCC9 St 2 from CC1=NO[C@H]([C@H]12)[C@H]3C[C@@H]2CC3
hop_501,C#Cc1c(F)ccc(c12)cc(O)cc2C[C@](C)(C[C@](C)(C3)C(=O)N(C)C4=O)[C@@H](CNC(=O)N(C[C@H]56)C[C@H](N6)CC5)[C@@]34COC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from CC(C)(C1)C[C@](C)(C2)C(=O)N(C)C(=O)[C@@]12C
hop_502,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)C[C@](C)([C@H]3N(C[C@H]45)C[C@H](N5)CC4)[C@@H]([C@H]([C@@H]36)[C@@H](C)Cc7c([C@H]6O)coc7)S(=O)(=O)Cc8cc(O)cc(c89)ccc(F)c9C#C St 1 from CC(C)(C1)C[C@@H]([C@@H]2O)[C@@H]1[C@@H](C)Cc(c23)coc3
hop_503,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[C@]34C[C@@]5([C@H](C3)C[C@@H](C(=O)C5)[C@@H]4N(C[C@H]67)C[C@H](N7)CC6)C(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from [C@H]12[C@@H]3C[C@H](C1)C[C@@H](C3)C(=O)C2
hop_504,C1[C@@H](F)CN(CCC2)[C@]12CO[C@]34[C@@H]5[C@@H]6[C@H]3[C@@H](N(C[C@H]78)C[C@H](N8)CC7)[C@@H]9[C@H]([C@H]4O)[C@H]5[C@H]([C@H]69)C(=O)c1cc(O)cc(c12)ccc(F)c2C#C St 1 from [C@@H]12[C@H]3[C@H]4[C@@H]1[C@@H](O)[C@H]5[C@@H]2C[C@@H]3[C@H]5C4
hop_505,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)[C@@H](C[C@@H]34)[C@H]([C@H](N4)CCC[C@H]3N(C[C@H]56)C[C@H](N6)CC5)CCc7cc(O)cc(c78)ccc(F)c8C#C St 2 from [C@H]12CCC[C@H](N2)CCCC1
hop_506,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)C[C@@](C[C@]34C)(CC(=O)N(C[C@H]56)C[C@H](N6)CC5)[C@H](C4)C[C@@H]3c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C1C[C@H](C2)C(C)(C)C[C@@]12C
hop_507,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H](\C3=N\O)C(C)(C)N[C@](C)([C@@]3(C)CC(=O)N(C[C@H]45)C[C@H](N5)CC4)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from CC1(C)[C@@H](C)/C(=N\O)CC(C)(C)N1
hop_508,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H]([C@@]3(C)N(C[C@H]45)C[C@H](N5)CC4)C(C)=C(C)C[C@@H]3n(cn6)cc6-c7cc(O)cc(c78)ccc(F)c8C#C St 1 from CC1=C(C)CC[C@@H](C)C1
hop_509,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H]([C@H]3C#N)[C@@H](C)N(C[C@@]3(C)N(C)C(=O)N(C[C@H]45)C[C@H](N5)CC4)S(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from N#C[C@H]1[C@@H](C)CN[C@H](C)C1
hop_510,C1[C@@H](F)CN(CCC2)[C@]12COC[C@@]3(N(C[C@H]45)C[C@H](N5)CC4)CCN(CC3=O)S(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from O=C1[C@H](C)CCNC1
hop_511,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[C@H](N3)[C@@H](N(C[C@H]45)C[C@H](N5)CC4)[C@@H](c(c36)nc(C#N)cc6)S(=O)(=O)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from c1cc(C#N)nc(c12)CCCN2
hop_512,C1[C@@H](F)CN(CCC2)[C@]12COc(c3)cc(N(C[C@H]45)C[C@H](N5)CC4)c(n36)nnc(c6=O)CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from n1nc(C)c(=O)n(c12)cccc2
hop_513,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)CC([C@H](c(c34)cno4)N(C[C@H]56)C[C@H](N6)CC5)=C3C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from CC(C1)=Cc(c12)onc2
hop_514,C1[C@@H](F)CN(CCC2)[C@]12CO[C@]3(C)C[C@@H](N(C[C@H]45)C[C@H](N5)CC4)[C@H](C)[C@]3([NH3+])CN(C)C(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from C[C@@]1([NH3+])[C@@H](C)CC[C@@H]1C
hop_515,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H]3[C@H](N(C[C@H]45)C[C@H](N5)CC4)[C@@H](C(=O)N6)C[C@H]([C@H]36)OC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 2 from [C@H]12C(=O)N[C@H]([C@@H](C1)O)CC2
hop_516,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H]([C@@]3(O)C#N)[C@@H](C)N(C[C@@]3(C)N(C)C(=O)N(C[C@H]45)C[C@H](N5)CC4)S(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from N#C[C@@]1(O)[C@@H](C)CN[C@H](C)C1
hop_517,C1C[C@@H](N2)CN(C[C@H]12)C(=O)NC[C@]34[C@H](Cc5c(O4)ccc([NH3+])c5)CC[C@@H]([C@H]3c6cc(O)cc(c67)ccc(F)c7C#C)c8cccc(c8)OC[C@]19N(C[C@H](F)C9)CCC1 St 1 from c1c([NH3+])ccc(c12)O[C@@H]3[C@@H](C2)CCCC3
hop_518,C1[C@@H](F)CN(CCC2)[C@]12CO[C@](C)(C3CN(C[C@H]45)C[C@H](N5)CC4)C(=O)N(C=36)[C@@H](CN6)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from CC=1[C@@H](C)C(=O)N(C12)CCN2
hop_519,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)C[C@@H]([C@@H](C3)N(C[C@H]45)C[C@H](N5)CC4)C[C@H](NN=C6C)[C@]36N(C7)CC7c8cc(O)cc(c89)ccc(F)c9C#C St 1 from CC1=NN[C@@H]([C@H]12)CCCC2
hop_520,C#Cc1c(F)ccc(c12)cc(O)cc2C(=O)CN3C([C@H](C(=O)NN4)C=4CC35)[C@H](C(=O)N(C[C@H]67)C[C@H](N7)CC6)[C@H]5C(=O)OC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from CN1C(C2)CCC1[C@H](C2=3)C(=O)NN3
hop_521,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H](CN3C)C[C@@H](N(C[C@H]45)C[C@H](N5)CC4)[C@@]36C[C@H]6N(C)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from CN1CCCCC12CC2
hop_522,C1[C@@H](F)CN(CCC2)[C@]12CO[C@](C)(C[C@H](C\3=N\O)N(C[C@H]45)C[C@H](N5)CC4)[C@]3(C)N(C6)CC6c7cc(O)cc(c78)ccc(F)c8C#C St 1 from O/N=C1\[C@H](C)[C@@H](C)CC1
hop_523,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H]3[C@H](C(=O)N(C[C@H]45)C[C@H](N5)CC4)N(CC6)N(C)[C@H]([C@H]36)S(=O)(=O)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from CN(C1)N(CC2)CCC12
hop_524,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[C@@H]([C@]34N(C[C@H]56)C[C@H](N6)CC5)SC[C@@H](C3)[C@@H](NC4)CCc7cc(O)cc(c78)ccc(F)c8C#C St 1 from C1SC[C@@H](C[C@@H]12)CNC2
hop_525,C#Cc1c(F)ccc(c12)cc(O)cc2[C@H]([C@H]34)C[C@H](CC(=O)N(C[C@H]56)C[C@H](N6)CC5)[C@@H](SC3)C\4=N\OC(=O)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from O/N=C(\[C@H]12)[C@@H](SC1)CCC2
hop_526,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H](C(=N3)N)[C@H](CC(=O)N(C[C@H]45)C[C@H](N5)CC4)[N@@H+]3CCC(=O)c6cc(O)cc(c67)ccc(F)c7C#C St 1 from C1C[N@@H+](C)N=C1N
hop_527,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C([C@]34C)=NC(=O)[C@@H](C[C@@H]3C(=O)N(C[C@H]56)C[C@H](N6)CC5)[C@@]4(C)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from C[C@@]12C(C)(C)[C@@H](CC1)C(=O)N=C2
hop_528,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)[C@@H]3[C@@H](N(C[C@H]45)C[C@H](N5)CC4)[C@H](Cc(c6[C@H]37)n[nH]c6N)[N@@H+]7CC(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from Nc1[nH]nc(c12)C[C@H]3CC[C@@H]2[NH2+]3
hop_529,C#Cc1c(F)ccc(c12)cc(O)cc2Cc3nnc(n3c(c45)cccc4)[C@H](C[C@@H]5N(C[C@H]67)C[C@H](N7)CC6)OC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from n1nc(C)n(c12)c3c(CCC2)cccc3
hop_530,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)CC(C(O3)=O)=C([C@@H]34)CO[C@H](CN(C)C(=O)N(C[C@H]56)C[C@H](N6)CC5)[C@H]4c7cc(O)cc(c78)ccc(F)c8C#C St 1 from C1C(=O)O[C@H](C=12)CCOC2
hop_531,C1[C@@H](F)CN(CCC2)[C@]12COc([nH+]3)cc(N(C[C@H]45)C[C@H](N5)CC4)c(c36)nc(C)c(n6)CC(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from Cc(n1)c(C)nc(c12)[nH+]ccc2
hop_532,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)C[C@@](C3)(CC4)[C@@H]([C@H]([NH2+]5)S(=O)(=O)CN(C[C@H]67)C[C@H](N7)CC6)[C@@H]5[C@@]34c8cc(O)cc(c89)ccc(F)c9C#C St 3 from C1[NH2+][C@@H]([C@@H]12)[C@@H]3C[C@H]2CC3
hop_533,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)CCc(c(c3)CN(C[C@H]45)C[C@H](N5)CC4)c(c(c36)[NH2+]C[C@H](C)C(=O)N6)N(C)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 1 from Cc(c1)c(C)cc(c12)[NH2+]C[C@@H](C)C(=O)N2
hop_534,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H](C3)C[C@H](O)[C@H]([C@@]34N(C[C@H]56)C[C@H](N6)CC5)C(=O)[C@@H](CCC4)C(=O)c7cc(O)cc(c78)ccc(F)c8C#C St 2 from O[C@H]1CCC[C@H]([C@@H]12)CCCCC2=O
hop_535,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H]([C@@H](C[NH2+]3)[C@H]4N(C[C@H]56)C[C@H](N6)CC5)C(C)(C)[C@H]([C@H]34)NS(=O)(=O)Cc7cc(O)cc(c78)ccc(F)c8C#C St 2 from CC(C)(C1)C[C@@H](C[C@@H]12)[NH2+]C2
hop_536,C1[C@@H](F)CN(CCC2)[C@]12CO[C@](C3)(C4(C)C)C[C@H]([C@]3([C@@]45NC(=O)OC5)N(C[C@H]67)C[C@H](N7)CC6)CC(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from CC1(C)[C@@H](CC2)C[C@@H]2[C@]13COC(=O)N3
hop_537,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H]([C@H]3C(=O)N(C[C@H]45)C[C@H](N5)CC4)[C@@H](N)CNN3CS(=O)(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from C1NN(C)CC[C@@H]1N
hop_538,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[C@@](C3)(C4=O)C[C@]5(CN(C[C@H]67)C[C@H](N7)CC6)[C@H]4[C@]35N(C)C(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from C[C@]12[C@@H]3[C@H]1C[C@@H](C3=O)C2
hop_539,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)[C@@H]([N@H+](C[C@]3([O-])C#N)[C@@H](C4)C(=O)N(C[C@H]56)C[C@H](N6)CC5)C[C@@]34c7cc(O)cc(c78)ccc(F)c8C#C St 1 from N#C[C@@]([O-])(C12)C[N@@H+](CC1)CC2
hop_540,C1[C@@H](F)CN(CCC2)[C@]12COc(c(C)c3N(C[C@H]45)C[C@H](N5)CC4)[nH]c(c36)nc(c6C)CNS(=O)(=O)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from Cc1c(C)nc(c12)[nH]cc(C)c2
hop_541,C#Cc1c(F)ccc(c12)cc(O)cc2C(=O)CN(C3=O)C(=O)[C@@H]([C@@]34N(C[C@H]56)C[C@H](N6)CC5)Sc7c(sc(=O)[nH]7)[C@]4(C)COC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from O=C1NC(=O)[C@H](C2(C)C)[C@@H]1Sc(c23)[nH]c(=O)s3
hop_542,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N[C@@]3(CS[C@H](\C3=N\O)C(=O)N(C[C@H]45)C[C@H](N5)CC4)C(=O)Cc6cc(O)cc(c67)ccc(F)c7C#C St 1 from O/N=C1\[C@@H](N)CSC1
hop_543,C1C[C@@H](N2)CN(C[C@H]12)C[C@@H]3CC(=O)[C@H]([C@@]345)CC[C@@](OC5=O)([C@@H]4CC(=O)OC[C@@]67N(C[C@H](F)C6)CCC7)C(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from C[C@@H]1CC(=O)[C@H]([C@]123)CC[C@H](C3)OC2=O
hop_544,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)C[C@H]([C@@H](N)[C@@H]3N(C[C@H]45)C[C@H](N5)CC4)N([C@@H]36)C[C@@H]([NH2+]C6)S(=O)(=O)Cc7cc(O)cc(c78)ccc(F)c8C#C St 1 from C1[C@H](N)CN([C@@H]12)CC[NH2+]C2
hop_545,C1C[C@@H](N2)CN(C[C@H]12)c(c3)cccc3[C@@]4(C)CC(=O)[C@@H]([C@H]([N@H+]4C)CN(C)C(=O)OC[C@@]56N(C[C@H](F)C5)CCC6)c7cc(O)cc(c78)ccc(F)c8C#C St 2 from O=C1C[C@@H](C)[N@H+](C)[C@H](C)C1
hop_546,C#Cc1c(F)ccc(c12)cc(O)cc2C(=O)Cc([nH+]c3)nc(c34)c(C)c(cc4N(C[C@H]56)C[C@H](N6)CC5)OC[C@@]78N(C[C@H](F)C7)CCC8 St 1 from Cc1cccc(c12)c[nH+]c(n2)C
hop_547,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)NC[C@@H]([C@H](Oc(c3c45)ccc5N)CC(=O)N(C[C@H]67)C[C@H](N7)CC6)N3C(=O)[C@H](C4)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from Nc1ccc(c2c13)OCCN2C(=O)CC3
hop_548,C1[C@@H](F)CN(CCC2)[C@]12CO[C@H]3[C@](O)(C4)[C@@H]([C@H](CC5=O)[C@@H]3C[C@@]45N(C[C@H]67)C[C@H](N7)CC6)N(C8)CC8c9cc(O)cc(c19)ccc(F)c1C#C St 1 from O[C@]12C[C@@H]3[C@H](C1)C[C@H](C2)C(=O)C3
hop_549,C1[C@@H](F)CN(CCC2)[C@]12CO[C@@H](C[C@]([C@]345)(COC3)N(C[C@H]67)C[C@H](N7)CC6)C[C@@H]5[C@@](C)(C(=O)CC4)Cc8cc(O)cc(c89)ccc(F)c9C#C St 3 from C1CC(=O)C(C)(C)[C@H]2CCC[C@H]([C@]123)COC3
hop_550,C1[C@@H](F)CN(CCC2)[C@]12COC(=O)N(C)[C@H]([C@H]3[C@@]45C)[C@@H]([C@@]5(C)[C@@H](C3)N(C[C@H]67)C[C@H](N7)CC6)[NH2+][C@@H]4C(=O)c8cc(O)cc(c89)ccc(F)c9C#C St 1 from C[C@]12[C@@]3(C)[C@@H](CC2)C[C@@H]1[NH2+]C3
hop_551,C#Cc1c(F)ccc(c12)cc(O)cc2C[C@@H](O3)[C@]([C@H]([O-])C(=C34)C(=O)O[C@H]4C)(OC(=O)CN(C[C@H]56)C[C@H](N6)CC5)c7cccc(c7)OC[C@@]89N(C[C@H](F)C8)CCC9 St 1 from O=C1O[C@H](C)C(=C12)O[C@@H](C)[C@@H]([C@H]2[O-])O
