ID,SMILES,Kd,IC50,erk_IC50,log_Kd,log_IC50,log_erk_IC50,binding_energy,uncertainty,RMSD,CNNscore,CNNaffinity,CNNvariance
us_1,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(cc2n1)-c1cc(O)cc2ccccc12,97.7,124.7,3159.1,4.581901661402877,4.8259109328784495,8.058042459053727,-13.02696,-0.30852,0.88857,0.67296,7.76695,0.24027
us_4,Oc1cc(-c2ncc3c(nc(OCCc4ccccn4)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,155.7,496.2,8530.0,5.047931143066026,6.206979091410864,9.051344641658057,-11.44827,-0.70802,1.01023,0.64864,7.78357,0.28483
us_5,Cn1nccc1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,294.8,722.9,8193.8,5.6862971942364835,6.5832709138394225,9.011133050925878,-7.58041,-1.00321,0.9165,0.48524,7.27469,0.59764
us_6,Cc1cccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,442.2,434.1,11518.2,6.091762291037547,6.073274945341714,9.35168367290977,-7.00049,-1.53471,4.55312,0.54943,6.14055,0.24137
us_7,Oc1cc(-c2ncc3c(nc(OCCc4ncccn4)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,463.5,1867.3,,6.1388064065808825,7.53224882158036,,-13.12053,-0.93447,0.28536,0.71227,7.41938,0.03741
us_8,Cn1ccc(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cc(O)cc3ccccc23)n1,2143.7,1522.0,,7.6702885916919215,7.327780544991933,,-5.1159,-0.39902,1.06872,0.64502,7.69665,0.84884
us_9,Cn1cnc(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cc(O)cc3ccccc23)c1,258.9,820.7,,5.556441925382442,6.710157646820386,,-12.63494,-0.51447,0.36643,0.67208,7.50818,0.22953
us_10,CN1CCC[C@H]1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,33.8,,8115.5,3.5204610983469173,,9.001531093577334,-13.08496,-0.74055,0.91037,0.67383,7.84466,0.23868
us_11,CCN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,4.9,,1078.2,1.5892372459308248,,6.983048272292285,-13.07759,-0.84049,1.26923,0.65758,7.81505,0.31905
us_12,Oc1cc(-c2ncc3c(nc(OC[C@@H]4CCCN4Cc4ccccc4)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,11.0,,4905.2,2.3978961818888664,,8.498051147926523,-12.83263,-1.01576,0.81431,0.70068,7.89318,0.06064
us_13,CN(C)C(=O)CCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,510.7,,,6.235782353234565,,,-5.14192,-1.07043,1.07821,0.68384,7.78048,0.90722
us_14,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)c(Br)c2ccccc12,5.1,73.9,4843.5,1.6292425005126714,4.302712963272144,8.485392880931062,-12.3865,-0.80562,0.87553,0.69542,7.79558,0.15055
us_15,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(C)c12,208.5,260.3,16666.7,5.339939089200485,5.561834850417729,9.721167996340172,-14.05978,-0.81809,0.28763,0.78798,7.8815,0.08561
us_16,CN1C[C@H](F)C[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,31.3,54.1,3834.5,3.4436184170348745,3.9908343706953024,8.251794329812816,-6.22648,-0.56809,1.48002,0.69411,7.8649,0.77496
us_17,C[C@H](CN(C)C)Oc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,2209.6,666.2,,7.700566787180733,6.501589940770087,,-11.54871,-1.24669,0.98625,0.61236,7.70956,0.37502
us_19,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2ccc(F)cc12,664.8,122.0,16666.7,6.499486258583356,4.804021126700466,9.721167996340172,-13.85394,-0.79311,0.31129,0.76415,7.91462,0.18217
us_20,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)C(=C(N=C1)C1=CC=CC2=CC=CC=C12)F,967.0,691.8,,6.874198505794555,6.539296910958113,,-13.49632,-0.74095,0.36702,0.74765,7.77874,0.15893
us_21,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)C(=C(N=C1)C1=CC=CC=2CCCCC12)F,447.5,262.9,,6.103676560061278,5.571773769773111,,-13.50773,-0.74261,0.35739,0.75094,7.77943,0.15329
us_22,Oc1cc(-c2ncc3c(nc(OCCCN4CCOCC4)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,19.6,50.3,1888.7,2.975530076440423,3.9180052759128308,7.543644045996447,-11.66965,-0.94788,0.68868,0.60633,7.57526,0.20836
us_23,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2CCCc12,807.2,,,6.693571481427902,,,-13.10987,-0.74964,0.45917,0.75118,7.7635,0.21991
us_24,Oc1cc(-c2ncc3c(nc(OCCCN4C[C@@H]5CC4CO5)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,5.0,7.9,2890.0,1.6094399124321002,2.0668640252949593,7.9690117845666855,-12.82734,-0.70546,0.91036,0.68246,7.77007,0.14962
us_25,Oc1cc(-c2ncc3c(nc(OCCN4CCOCC4)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,269.7,338.4,,5.597310267223919,5.8242286572828945,,-13.14966,-0.59164,0.63953,0.70194,7.56136,0.07408
us_27,CC(Oc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12)C1CCCN1C,25.9,,1275.8,3.2542433548058036,,7.151328719646074,-13.88237,-0.87638,0.36388,0.85068,7.88398,0.04176
us_28,CN1C[C@@H](C[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12)C(F)(F)F,58.7,,11736.0,4.072439897191788,,9.370416320674897,-11.44497,-0.54516,0.8394,0.47411,7.70097,0.28698
us_29,CC(C)N1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12,169.6,160.4,13630.9,5.133442782320065,5.077670757776552,9.520094554058646,-13.74103,-1.03186,0.25294,0.71007,7.94308,0.09702
us_30,CC1C(CCOc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cc(O)cc3ccccc23)=Nc2ccccc12,179.5,417.6,9600.4,5.190175263638638,6.034524060514789,9.169560044296185,-7.82459,-1.07106,1.90143,0.60101,6.78747,0.73142
us_31,CN1CCC[C@H]1COc1nc(N2CC3C[C@@H](O)C(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,,1.6,2425.6,,0.4700098792262044,7.793834199570743,-13.89257,-0.76984,0.30794,0.86762,7.64108,0.01778
us_32,O[C@@H]1C[C@@H]2CN(C[C@H]1N2)c1nc(OCCc2ccc(F)cn2)nc2c(F)c(ncc12)-c1cccc2cccc(Cl)c12,,2145.0,50000.0,,7.670894836024122,10.819778284610283,-14.21142,-1.35112,0.43308,0.79255,8.09873,0.12871
us_33,[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)C(=C(N=C1)C1=CN=CC2=CC=CC(=C12)Cl)F,71.7,21.1,2052.1,4.272490887075579,3.0492735144155576,7.626618942919776,-13.67935,-1.02702,0.78681,0.71893,8.01242,0.08223
us_35,OCC(CO)COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12,1381.8,475.0,11332.1,7.231142283291631,6.163314825087272,9.335394686361516,-12.65494,-1.18192,0.34102,0.80232,7.73735,0.15207
us_37,OC1CN(C1)c1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,494.5,404.8,,6.203547171285213,6.003393142676813,,-13.87473,-0.59259,0.72571,0.78859,7.62898,0.22204
us_38,Oc1cc(-c2ncc3c(nc(OCCCC(F)(F)F)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,750.3,174.2,,6.620473139879685,5.160204121823682,,-11.76777,-0.95675,0.51666,0.49042,7.52839,0.30398
us_39,COCCN1CCC(CC1)Oc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2ccccc12,67770.0,10000.0,,11.123874898277716,9.210340372976182,,-10.55035,-1.1516,0.67893,0.43381,7.40826,0.22256
us_40,Oc1cc(-c2ncc3c(nc(OC[C@@H]4CC5CCN4C5)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,1.7,4.0,4241.8,0.5306341333978106,1.3862968611167654,8.352742988798735,-13.87318,-0.46694,0.41489,0.79915,7.7611,0.06325
us_41,COCCCN1CCC(CC1)Oc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,180.8,76.7,6647.2,5.197391503267809,4.339901838751299,8.801950993855163,-5.83653,-0.40301,2.83065,0.61537,7.78875,0.40377
us_42,CO[C@@H]1C[C@@H](COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cc(O)cc3ccccc23)N(C)C1,5.6,3.1,637.6,1.7227683834537948,1.1314053372923492,6.457711143159819,-13.22598,-0.58751,0.96229,0.69824,7.80348,0.24474
us_43,CCO[C@@H]1C[C@@H](COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)N(C)C1,188.0,72.2,6204.1,5.236442016021437,4.279440184402926,8.732965644411502,-13.25771,-1.17133,0.48418,0.74383,7.89662,0.11794
us_44,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2ccc(F)c(Cl)c12,31.7,33.7,2290.1,3.456316996340598,3.5174981340941773,7.736350768083753,-13.7497,-0.86279,0.94032,0.69661,7.99083,0.12755
us_46,Oc1cc(-c2ncc3c(nc(OCC4(CCCC4)C(F)(F)F)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,797.8,720.8,,6.6818579520057755,6.580361720167602,,-8.72891,-0.65691,1.16264,0.46525,7.71621,0.54306
us_47,CCCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,509.9,264.6,4445.6,6.234214647672798,5.57821928947375,8.399670124215126,-12.32781,-0.45737,0.79498,0.64168,7.56621,0.29031
us_48,Oc1cc(-c2ncc3c(nc(OCC(F)(F)F)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,930.8,433.9,4875.6,6.836044442171583,6.07281411585109,8.49199845483271,-0.89049,-0.64005,0.96881,0.58468,7.23154,1.48609
us_49,O[C@@H]1CC2CN(C[C@H]1N2)c1nc(OCC23CCCN2CCC3)nc2c(F)c(ncc12)-c1cccc2cccc(Cl)c12,0.4,5.9,2123.1,-0.9162657321866498,1.7749540458254915,7.660632568459942,-14.93735,-1.21825,0.48565,0.79707,8.24187,0.12822
us_50,Oc1cc(-c2ncc3c(nc(OC[C@@H]4CCCN4)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,2.1,2.5,15404.5,0.7419421066228015,0.9162947318661551,9.642414954158706,-13.53954,-0.52672,0.34416,0.832,7.63433,0.06755
us_51,Oc1cc(-c2ncc3c(nc(OCC4(CC4)C(F)(F)F)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,611.1,291.7,12066.6,6.415260628264804,5.675725911155471,9.398196585097345,-11.64999,-0.19558,1.003,0.39307,7.68523,0.458
us_52,Oc1cc(-c2ncc3c(nc(OCC(F)(F)C(F)F)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,507.4,318.3,8380.0,6.229299666873498,5.762994365704949,9.033603194669446,-7.08107,-0.9532,1.45105,0.47775,6.06216,0.11469
us_53,Fc1c(ncc2c(nc(OCC3COC3)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,4369.4,1881.4,,8.382380981180635,7.539771464853041,,-13.22499,-0.97043,0.60373,0.78119,7.70226,0.07216
us_54,Fc1c(ncc2c(nc(OCC34CCCN3CCCC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,117.5,68.7,16666.7,4.766438418690593,4.229749344788701,9.721167996340172,-14.29452,-1.0254,0.30915,0.74417,8.06633,0.10686
us_57,OCC(O)CCOc1nc(C2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12,1000000.0,7285.9,,13.815510557974273,8.893696253894872,,-8.19562,-1.10223,0.63433,0.58409,7.487,0.53106
us_58,OCC[C@@H](CO)Oc1nc(C2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12,4733.6,2326.7,,8.462441293475042,7.75220623793118,,-2.3177,-0.57739,1.045,0.57536,7.31879,0.56741
us_59,OCC(COc1nc(C2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12)c1cccnc1,1118.3,946.3,,7.019564962976287,6.85255965408166,,-9.21611,-1.42959,0.91551,0.42084,7.27872,0.59777
us_60,[O-][N+]12CCCC1(COc1nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n1)-c1cccc3cccc(Cl)c13)CCC2,1000000.0,1660.7,16666.7,13.815510557974273,7.414994485234264,9.721167996340172,-13.98707,-1.42108,0.46792,0.75321,8.01379,0.15729
us_61,OC(=O)CCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12,115.5,4081.0,,4.7492706165419305,8.314097337856186,,-12.4662,-1.07183,0.51673,0.75913,7.67108,0.21676
us_62,Oc1ccc(CCOc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)cc1C=O,,8407.4,,,9.036867550590982,,-8.86481,-1.66983,2.74217,0.63849,6.64124,0.45556
us_63,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2cccc(Cl)c12,,0.4,186.7,,-0.9162657321866498,5.229503104109539,-14.12918,-0.77861,0.28243,0.84416,7.85616,0.07635
us_64,CC(C)(C)[Si](C)(C)OCC1CCC2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)CCCN12,,3.3,3971.0,,1.1939254987708734,8.286773233649509,-12.74137,-1.64878,1.13527,0.64033,8.16391,0.23441
us_67,Oc1cc(-c2ncc3c(nc(OCCc4ccccc4F)nc3c2F)N2CC3CCC(C2)N3)c2c(Cl)cccc2c1,1151.1,1245.6,,7.048473294608359,7.127372628548048,,-7.01601,-1.41208,1.19551,0.23724,6.23779,0.14644
us_68,COCCCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,292.8,256.6,7530.9,5.679489816240161,5.5475184911526965,8.926769836891978,-6.51515,-0.45579,1.33248,0.6259,7.64918,0.72197
us_69,OCCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,521.6,529.9,16666.7,6.256901029784222,6.272688328370201,9.721167996340172,-12.67207,-0.23239,0.9739,0.63739,7.31164,0.21071
us_70,COCCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,416.7,356.2,,6.032366562426487,5.875492398929676,,-11.88582,-0.53872,0.32993,0.7103,7.25364,0.09418
us_71,Oc1cc(-c2ncc3c(nc(OC4CCS(=O)(=O)CC4)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,137.6,125.7,16666.7,4.924350998173659,4.833898195150693,9.721167996340172,-13.75579,-0.93878,0.50977,0.86885,7.68878,0.10217
us_72,Oc1cc(-c2ncc3c(nc(OC4CCOCC4)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,507.2,512.9,7260.8,6.228905422839104,6.2400809138922,8.890245295962782,-13.76038,-0.65046,1.00751,0.6553,7.69365,0.25603
us_73,Oc1cc(-c2ncc3c(nc(OCC4CCCC4)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,666744.3,572.7,5555.6,13.410161893091333,6.35036203686096,8.62256170884205,-9.02153,-0.52051,1.2654,0.51967,7.65671,0.5631
us_74,Oc1cc(-c2ncc3c(nc(nc3c2F)N2CC3(C2)CCOCC3)N2CC3CCC(C2)N3)c2ccccc2c1,140.6,188.2,5465.1,4.945919050500317,5.23750528028624,8.606137700534685,-14.82673,-0.40571,0.90876,0.78009,7.92849,0.18493
us_75,OCCCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,303.7,240.4,16666.7,5.7160404049789335,5.48230424425839,9.721167996340172,-12.25069,-0.72213,0.30245,0.74538,7.2721,0.09856
us_76,Oc1cc(-c2ncc3c(nc(nc3c2F)N2CC3(C2)CCOC3)N2CC3CCC(C2)N3)c2ccccc2c1,196.9,131.2,7412.9,5.28269603643228,4.876722952729498,8.910977006099541,-13.88443,-0.79724,0.77305,0.73257,7.88434,0.21136
us_77,OC[C@@H]1CCCN1c1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,3065.8,3137.6,,8.028063828993798,8.051213458629231,,-5.36887,-0.38677,1.12404,0.68314,7.94733,0.73333
us_78,CC(=O)N1CCC(CC1)Oc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,367.5,358.3,16666.7,5.906723345863775,5.881370652220481,9.721167996340172,-11.30707,-1.06097,0.93652,0.56705,7.55327,0.54404
us_79,Oc1cc(-c2ncc3c(nc(OC4CCSCC4)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,1000000.0,336.5,,13.815510557974273,5.818598178802464,,-12.64001,-0.46147,0.53101,0.6311,7.58536,0.21042
us_80,Oc1cc(-c2ncc3c(nc(OC4CCC(F)(F)CC4)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,500000.0,646.9,,13.122363377424328,6.472191738508279,,-12.62195,-0.51887,0.88905,0.51447,7.5985,0.34078
us_81,Oc1cc(-c2ncc3c(nc(OCCC(F)(F)F)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,320.6,152.9,8288.3,5.770194271366968,5.029784178337238,9.022600161961888,-12.72259,-0.51975,0.95856,0.53225,7.62698,0.44511
us_82,Oc1cc(-c2ncc3c(nc(OC4CCS(=O)CC4)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,214.8,226.8,16666.7,5.369707409189643,5.424068615945306,9.721167996340172,-13.59697,-0.89729,0.45792,0.81229,7.60194,0.08234
us_83,Fc1c(ncc2c(nc(OCC34CCCN3C(=O)CC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,,8694.9,,,9.070491927009783,,-13.52887,-1.08846,0.74952,0.70467,7.93152,0.35364
us_84,Cc1nccn1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,14.4,31.7,5722.3,2.6672289010261583,3.456316996340598,8.652126103203793,-11.77692,-0.57574,0.24068,0.61781,7.55055,0.25687
us_85,CC(C)Cn1ccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,147.8,453.7,16666.7,4.995860076173098,6.117436208710914,9.721167996340172,-8.91055,-0.71666,1.16034,0.61363,7.88271,0.48764
us_86,COc1ccc(CCOc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)cn1,527559.5,7919.9,,13.176016934198831,8.977133859728776,,-12.86153,-0.71836,0.24028,0.74243,7.91846,0.12731
us_87,Cc1cccc(CCOc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cc(O)cc3ccccc23)n1,195.8,535.6,10553.8,5.277093781168931,6.283387632487667,9.264241264572506,-6.67611,-1.70122,3.18874,0.33908,5.83596,0.22431
us_88,Cc1ccc2[nH]ncc2c1-c1ncc2c(nc(OCCc3nccn3C)nc2c1F)N1CC2CCC(C1)N2,15593.2,7021.4,,9.654590201412132,8.856717908759945,,-11.76508,-0.90594,0.39159,0.78377,7.66486,0.18868
us_89,Oc1cc(-c2ncc3c(nc(OCc4ccccn4)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,4308.7,679.3,,8.368391515791041,6.521062870918292,,-13.38382,-0.53146,0.4345,0.76093,7.61629,0.09788
us_90,Fc1ccc2cccc(-c3ncc4c(nc(OCCc5cccnc5)nc4c3F)N3CC4CCC(C3)N4)c2c1,7805.4,4494.9,,8.962571082116732,8.410698701941952,,-12.88848,-0.86079,0.45539,0.75979,7.8145,0.14537
us_91,CC(C)n1ccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,25.9,32.7,5514.1,3.2542433548058036,3.4873753837135584,8.615063728887522,-13.37053,-0.94901,1.00439,0.77816,7.89927,0.10966
us_92,Fc1c(ncc2c(nc(OCCc3cn4ccccc4n3)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,2303.5,1348.4,,7.742184988717192,7.206673990776102,,-14.1939,-1.25238,0.32396,0.79905,8.07353,0.08632
us_93,Fc1c(ncc2c(nc(OCC34CCCN3CC(F)(F)C4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,,104.6,16666.7,,4.650143647233112,9.721167996340172,-14.503,-1.11764,0.33144,0.72816,8.05339,0.10302
us_94,Cn1ccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2ccccc12,7462.4,3652.5,,8.917632358616116,8.203167146362706,,-8.28696,-0.87601,1.20568,0.58383,7.60339,0.48431
us_95,Cn1cncc1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,1129.0,561.0,,7.029087573007057,6.329720923348008,,-12.33702,-0.82066,0.75011,0.671,7.47108,0.19369
us_96,Oc1cc(-c2ncc3c(nc(OCCc4ccccc4)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,709.6,2221.0,,6.564701445087816,7.705712828396903,,-7.48793,-1.02974,1.49086,0.44032,6.45674,0.40198
us_97,Fc1c(ncc2c(nc(OC[C@@H]3CCCN3Cc3ccccc3)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,5916.9,934.1,,8.68556794376764,6.839583509584295,,-12.12321,-1.48214,1.34634,0.56668,8.05764,0.10255
us_98,Fc1ccc2cccc(-c3ncc4c(nc(OCC56CCCN5CCC6)nc4c3F)N3CC4CCC(C3)N4)c2c1Cl,,1.0,388.6,,9.999950000398841e-06,5.962550562676741,-14.71159,-1.06205,0.37916,0.76992,8.16176,0.13742
us_99,Oc1cc(-c2ncc3c(nc(OCc4cccnc4)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,896.6,623.8,,6.798609842874584,6.435829820204481,,-13.45798,-0.55031,0.9155,0.81994,7.80098,0.15777
us_100,Cc1cccc2cccc(-c3ncc4c(nc(OCCc5nccn5C)nc4c3F)N3CC4CCC(C3)N4)c12,1089.4,1949.7,,6.993382374128939,7.575430798697407,,-13.413,-1.02345,0.29305,0.83433,7.97728,0.13205
us_101,Cc1cccc2cccc(-c3ncc4c(nc(OCCc5cccnc5)nc4c3F)N3CC4CCC(C3)N4)c12,11958.2,8081.6,,9.389172515342114,8.997345152951167,,-13.37855,-0.46947,0.30011,0.75786,7.8561,0.11066
us_102,Oc1cc(-c2ncc3c(nc(OCCc4ccc(F)cn4)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,259.1,95.8,7955.9,5.5572141261632,4.562262789360943,8.981669072021583,-12.52988,-1.11501,0.50099,0.67867,7.68578,0.16735
us_103,Clc1cccc2cccc(-c3ccc4c(nc(OCCCN5C[C@@H]6C[C@H]5CO6)nc4c3)N3CC4CCC(C3)N4)c12,271.2,371.0,16666.7,5.602856592939395,5.9162020895616125,9.721167996340172,-12.38488,-0.86985,0.40679,0.87522,8.11691,0.14383
us_104,Cn1ccnc1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,362.0,1675.8,16666.7,5.89164423945008,7.424045948146485,9.721167996340172,-1.42333,-0.77506,1.0415,0.5777,7.16714,0.63722
us_105,COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,2264.8,867.1,,7.72524173821309,6.7651543219158095,,-12.22981,-0.31567,0.63761,0.6438,7.29885,0.29642
us_106,Oc1cc(-c2ncc3c(nc(OCCc4cccnc4)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,53.5,155.9,3096.3,3.979681840817831,5.04921484020741,8.037963132469658,-9.25356,-0.23473,1.00669,0.5888,7.75826,0.57959
us_107,CN(C)CCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12,1437.0,2118.1,,7.270312893037967,7.658274744121165,,-12.71525,-0.82481,0.32066,0.76959,7.63747,0.03417
us_108,Fc1c(ncc2c(nc(OC[C@@H]3CCCN3Cc3ccccc3)nc12)N1CC2CCC(C1)N2)-c1cccc2ccccc12,63516.8,4841.5,,11.059059716975696,8.48497987111706,,-12.34934,-1.31466,0.8537,0.54048,7.69924,0.0694
us_110,Cn1cncc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,42.3,57.5,16666.7,3.7447873224588237,4.051785121716333,9.721167996340172,-11.70449,-0.60428,0.31901,0.63271,7.58695,0.25181
us_111,Cn1cncc1CCNc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,275.8,281.0,,5.619676001617359,5.638354704920934,,-12.95505,-0.62712,0.79798,0.6923,7.97876,0.59726
us_112,Cn1ccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2ccc(F)cc12,983.3,718.4,,6.890914271955946,6.577026530907811,,-12.78172,-0.9615,0.84971,0.65691,7.92586,0.36825
us_113,Fc1c(ncc2c(nc(OCCc3cccnc3)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,2503.9,2866.1,,7.825604799314055,7.960707503103784,,-12.80158,-0.53281,0.52506,0.62315,7.89622,0.25411
us_114,Cn1ccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12,383.7,482.1,10259.6,5.949861023314933,6.178151582154161,9.235969132584694,-12.60381,-1.09715,0.63655,0.69651,7.95997,0.18598
us_115,CN1C[C@H](F)C[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12,333377.0,174.3,9514.0,12.71702926074641,5.16077800989832,9.16051967804331,-14.04375,-1.02664,0.42381,0.77875,7.80447,0.03687
